algorithm,instance,seed,final_best_error,total_cost
random_search,189865,3,-64.46556854248047,1000.7618573307992
random_search,189865,4,-65.42816925048828,965.9433234333992
random_search,189865,5,-65.91699981689453,1006.6158446073532
random_search,189865,6,-67.19700622558594,951.6360524892808
random_search,189865,7,-67.40570831298828,921.8222736120224
random_search,189865,8,-67.06407165527344,979.0638998150826
random_search,189865,9,-67.18309020996094,925.2443053126336
random_search,189866,0,-66.41328430175781,2164.994177341461
random_search,189866,1,-67.46379089355469,2292.514340400696
random_search,189866,2,-64.96807098388672,2308.2941570281982
random_search,189866,3,-67.07003784179688,2091.9183497428894
random_search,189866,4,-67.91802978515625,2099.933771133423
random_search,189866,5,-70.54882049560547,2210.791382551193
random_search,189866,6,-71.03767395019531,2185.7257738113403
random_search,189866,7,-65.7698745727539,2148.171287536621
random_search,189866,8,-67.78893280029297,2054.547924041748
random_search,189866,9,-66.60011291503906,2106.6467447280884
random_search,189873,0,0.6070783138275146,6986.334233283997
random_search,189873,1,0.64590123295784,7123.202953338623
random_search,189873,2,0.6433383524417877,7187.365299701691
random_search,189873,3,0.6565835475921631,6967.35968208313
random_search,189873,4,0.5473840236663818,6670.182662963867
random_search,189873,5,0.616249144077301,7264.766802787781
random_search,189873,6,0.5471059679985046,7114.4260931015015
random_search,189873,7,0.5824122130870819,7093.87305355072
random_search,189873,8,0.6447837352752686,7131.113759994507
random_search,189873,9,0.6229516565799713,7028.077709197998
random_search,189905,0,-22.031211853027344,838.4915020465851
random_search,189905,1,-23.04873275756836,911.8002131581306
random_search,189905,2,-24.34984970092773,876.3039670586586
random_search,189905,3,-23.88848114013672,865.2304721474648
random_search,189905,4,-25.53759956359864,843.0207436084747
random_search,189905,5,-22.9856071472168,919.8951171040536
random_search,189905,6,-22.84684181213379,859.1366347670555
random_search,189905,7,-22.72267723083496,836.7707251906395
random_search,189905,8,-21.889060974121094,861.3873146176338
random_search,189905,9,-23.68791961669922,829.9141146540642
random_search,189906,0,-29.14264678955078,1062.77954185009
random_search,189906,1,-29.119773864746094,1163.6876178979874
random_search,189906,2,-28.91275215148925,1108.656230688095
random_search,189906,3,-30.236446380615234,1095.0991852283478
random_search,189906,4,-28.55884552001953,1070.419847726822
random_search,189906,5,-31.077747344970703,1134.2614967226982
random_search,189906,6,-29.325334548950195,1125.5390840768814
random_search,189906,7,-28.423677444458008,1078.866153240204
random_search,189906,8,-28.975521087646484,1067.4105786681175
random_search,189906,9,-29.299028396606445,1023.9379594922066
random_search,189908,0,-13.106087684631348,2242.9143993854523
random_search,189908,1,-13.264364242553713,2265.055813550949
random_search,189908,2,-13.7429838180542,2320.2391905784607
random_search,189908,3,-14.411663055419922,2201.6269319057465
random_search,189908,4,-14.668550491333008,2123.574221611023
random_search,189908,5,-13.437959671020508,2213.028116464615
random_search,189908,6,-13.526739120483398,2207.1741304397583
random_search,189908,7,-13.194342613220217,2218.293641805649
random_search,189908,8,-14.142746925354004,2206.8143513202667
random_search,189908,9,-13.569722175598145,2216.12384057045
random_search,189909,0,-45.350196838378906,1031.5838429927826
random_search,189909,1,-45.28940963745117,1085.775752067566
random_search,189909,2,-45.635738372802734,1077.9011812210083
random_search,189909,3,-45.04742431640625,1020.4155243635178
random_search,189909,4,-46.71691131591797,1010.2582033872604
random_search,189909,5,-45.266109466552734,1084.767555475235
random_search,189909,6,-44.177032470703125,1035.2136490345
random_search,189909,7,-45.5250358581543,1051.950084209442
random_search,189909,8,-46.09869766235352,1005.0888981819152
random_search,189909,9,-45.864723205566406,1044.1591792106628
